invoice_id,vendor_id,vendor_name,employee_id,employee_name,dept_id,dept_name,trx_date,amount,currency,payment_method,description
INV-001344,5,"Guzman, Hoffman and Baldwin",94,Mark Perez,6,HR,2024-02-03,6823.25,USD,Check,Maybe simple age somebody.
INV-001345,28,"Hoffman, Baker and Richards",69,Angel Perry,6,Sales,2024-03-09,7045.14,USD,Wire,Only system face charge leg those behavior.
INV-001346,15,Williams and Sons,41,Jessica Holmes,5,Engineering,2024-09-17,2700.0,USD,Wire,This space pressure shoulder claim.
INV-001347,38,"Baker, Mason and White",94,Amy Silva,2,HR,2024-02-06,1205.64,USD,ACH,Might rock prepare us game size fund.
INV-001348,12,Dudley Group,52,Michelle Harmon,6,Operations,2024-09-10,304.58,USD,Check,Perhaps vote always require raise dream.
INV-001349,27,Baker and Sons,46,Brittney Phillips,6,Finance,2024-08-30,3819.09,USD,Wire,Parent when note yes best address short finally.
INV-001350,32,Carlson-Cruz,82,Victoria Garcia,3,Finance,2024-05-13,916.44,USD,Credit Card,Material lawyer college fast.
INV-001351,34,Frazier Inc,1,Ashley Waller,1,Engineering,2024-01-06,2585.1,USD,Wire,Evidence guy become condition.
INV-001352,25,"Walter, Edwards and Rios",25,Dustin Jordan,5,Finance,2024-10-17,3069.58,USD,ACH,Election list eight theory practice cell buy.
INV-001353,35,"Dyer, Potter and Mack",57,Cheyenne Horton,7,Legal,2024-01-13,2191.55,USD,ACH,Major guy expert important people quite kid.
INV-001354,33,"Ferrell, Rice and Maddox",16,Aimee Montoya,3,Engineering,2024-01-06,1497.01,USD,Wire,Suddenly weight health radio media enjoy then.
INV-001355,44,Allen-Allen,79,Christina Walters,4,Operations,2024-09-22,1000.0,USD,Check,Per popular scientist.
INV-001356,29,"Ross, Robinson and Bright",31,Julia Torres,2,Legal,2024-12-08,9440.67,USD,Check,Record night choice black heart.
INV-001357,3,"Mcclain, Miller and Henderson",76,Connor West,7,HR,2024-09-02,3589.63,USD,Credit Card,Human authority hold left behavior letter politics.
INV-001358,43,Rodriguez LLC,97,Jeffrey Chandler,6,Marketing,2024-09-26,6551.49,USD,Wire,Board Congress board where however item husband.
INV-001359,21,Gray-Mayo,49,Victoria Garcia,4,Engineering,2024-04-11,1363.4,USD,Check,Fish you main reduce.
INV-001360,7,Blake and Sons,99,Shirley Suarez,7,Operations,2024-09-04,3221.93,USD,Credit Card,Boy lawyer nation we certainly degree nothing.
INV-001361,34,Frazier Inc,74,Jeffrey Chandler,2,Operations,2024-04-06,8314.26,USD,Wire,Similar artist speak smile without degree deep age.
INV-001362,48,"Martin, Rose and Obrien",69,Timothy Duncan,7,Legal,2024-01-20,489.08,USD,Check,Establish player base attorney if fear.
INV-001363,48,"Martin, Rose and Obrien",59,Lauren Daniels,2,Operations,2024-04-01,60.51,USD,Wire,The modern prove else store begin top.
INV-001364,5,"Guzman, Hoffman and Baldwin",27,David Alvarez,1,Sales,2024-09-10,95.18,USD,Credit Card,White father cup walk loss movement.
INV-001365,16,Galloway-Wyatt,48,Cameron Parker,1,Marketing,2024-06-18,6599.35,USD,ACH,Whole join tree now.
INV-001366,39,Harrell LLC,91,Elizabeth Kelley,3,Marketing,2024-12-08,2469.27,USD,Wire,Night throw cup.
INV-001367,27,Baker and Sons,25,Stephanie Manning,4,Sales,2024-07-31,6905.91,USD,Credit Card,Pattern food worry voice sea say first character.
INV-001368,41,Ryan PLC,29,John Daniel,6,Engineering,2024-01-22,6928.31,USD,Credit Card,Value material first society purpose enjoy reveal.
INV-001369,11,Blair PLC,88,David Douglas Jr.,6,Finance,2024-01-21,9023.15,USD,Wire,Wall tax plant police official already second.
INV-001370,35,"Dyer, Potter and Mack",26,Gerald Hensley,5,Legal,2024-10-18,2871.53,USD,Check,Information national coach help girl.
INV-001371,13,Arnold Ltd,24,Victoria Garcia,7,Operations,2024-01-19,1200.0,USD,Credit Card,Will officer add sport administration.
INV-001372,16,Galloway-Wyatt,99,Amy Silva,7,Marketing,2024-07-08,95.75,USD,Wire,Maybe test record power lay.
INV-001373,3,"Mcclain, Miller and Henderson",45,Sharon Cochran,2,Operations,2024-03-19,5692.33,USD,Credit Card,Goal stock international wind from unit.
INV-001374,26,Wilkerson-Day,43,Rebecca Jackson,6,Finance,2024-05-29,3806.54,USD,Credit Card,Into computer organization myself high suddenly read.
INV-001375,29,"Ross, Robinson and Bright",71,Matthew Mcmillan,1,Engineering,2024-05-05,703.13,USD,Credit Card,Plant reduce visit town between because.
INV-001376,27,Baker and Sons,48,Shannon Jones,2,Engineering,2024-01-09,5185.29,USD,ACH,Bed administration usually billion.
INV-001377,1,"Rodriguez, Figueroa and Sanchez",29,Stephanie Salazar,6,Engineering,2024-01-27,3818.32,USD,Credit Card,Until between know ok allow face inside development.
INV-001378,2,Doyle Ltd,79,Stephen Mckee,4,Operations,2024-08-31,6492.14,USD,ACH,Necessary boy task wear go soldier less.
INV-001379,44,Allen-Allen,20,Evelyn Galvan,5,Sales,2024-05-08,4910.72,USD,ACH,Account hear difference exist they enough.
INV-001380,10,Abbott-Munoz,21,Deborah Figueroa,6,Engineering,2024-03-30,2875.77,USD,Check,Pull above training allow ago so.
INV-001381,20,"Reid, Ferguson and Sanchez",52,Tracy House,7,Operations,2024-08-23,1448.4,USD,Wire,Star outside friend where year drop wind.
INV-001382,14,"Mcclure, Ward and Lee",50,Sharon Cochran,3,Sales,2024-08-03,9419.39,USD,Wire,Pattern hotel appear use investment.
INV-001383,43,Rodriguez LLC,25,Christopher Rubio,6,Legal,2024-09-28,3994.84,USD,Wire,Within community tough military join between.
INV-001384,30,"Snyder, Campos and Callahan",61,Donald Wright,5,Operations,2024-07-28,5486.57,USD,Check,Mean place six successful.
INV-001385,20,"Reid, Ferguson and Sanchez",21,Rebecca Jackson,4,HR,2024-11-15,9047.71,USD,Check,True study city follow behavior agent activity show.
INV-001386,12,Dudley Group,35,Joyce Solis,6,HR,2024-01-13,9432.56,USD,ACH,Agreement remain turn bad.
INV-001387,42,George Group,95,Tracy House,7,Finance,2024-04-11,4024.75,USD,Wire,Agent safe work play sing cost.
INV-001388,40,"Romero, Gonzalez and Brooks",9,Victoria Garcia,1,Engineering,2024-11-09,54.76,USD,Credit Card,Father movement early sister skill.
INV-001389,22,"Watts, Robinson and Nguyen",28,Aimee Montoya,7,Engineering,2024-06-09,8527.48,USD,Wire,Process ever various physical point.
INV-001390,40,"Romero, Gonzalez and Brooks",23,Christopher Bass,3,Engineering,2024-10-25,9093.36,USD,ACH,Term book until but center energy Congress back.
INV-001391,10,Abbott-Munoz,71,Elizabeth Kelley,4,Operations,2024-03-01,1640.93,USD,Wire,Tree debate beyond somebody including main.
INV-001392,45,"Arroyo, Miller and Tucker",57,Connor West,7,Engineering,2024-05-07,8481.47,USD,ACH,Baby reach heart finish traditional speak conference act.
INV-001393,25,"Walter, Edwards and Rios",57,Helen Jones,5,Marketing,2024-09-01,3500.0,USD,Check,Process piece talk bring.
INV-001394,2,Doyle Ltd,48,Brent Jordan,2,Marketing,2024-12-09,9703.26,USD,Wire,Year low pass national citizen score.
INV-001395,44,Allen-Allen,26,Dustin Jordan,3,Sales,2024-03-17,3942.22,USD,Credit Card,Cover ahead age memory.
INV-001396,23,Perez Inc,33,Amy Silva,5,Sales,2024-01-27,6032.1,USD,Credit Card,Describe half together ahead.
INV-001397,32,Carlson-Cruz,56,Christina Walters,1,Sales,2024-01-14,3192.49,USD,Check,Detail road vote environment.
INV-001398,43,Rodriguez LLC,61,Jessica Smith,4,Engineering,2024-01-06,68.65,USD,Wire,Current begin remain present level speak job.
INV-001399,45,"Arroyo, Miller and Tucker",53,Cheyenne Horton,3,Marketing,2024-07-06,3757.67,USD,Wire,Two economic cup suffer response which.
INV-001400,47,Anderson Group,86,Victoria Garcia,7,Operations,2024-04-08,2623.26,USD,Wire,On short find some.
INV-001401,33,"Ferrell, Rice and Maddox",10,Brittney Phillips,3,Engineering,2024-01-12,8959.23,USD,ACH,Item land others even five blue him.
INV-001402,37,Smith-Bowen,80,John Daniel,2,HR,2024-02-14,200.0,USD,Check,Note hear plan ask cold.
INV-001403,41,Ryan PLC,96,Victoria Garcia,2,Engineering,2024-12-06,3600.0,USD,Credit Card,When education important.
INV-001404,1,"Rodriguez, Figueroa and Sanchez",68,Amy Silva,4,Legal,2024-12-17,500.0,USD,ACH,Step population whole good air conference follow so.
INV-001405,46,Spence PLC,76,Richard Aguirre,4,Marketing,2024-11-05,9879.42,USD,Credit Card,Early Democrat he certain fire act.
INV-001406,6,"Gardner, Robinson and Lawrence",25,Angel Perry,1,Operations,2024-04-11,1766.75,USD,Credit Card,Response degree nothing.
INV-001407,13,Arnold Ltd,76,Christopher Bass,5,Finance,2024-06-13,1878.61,USD,Wire,Together no history own money bill.
INV-001408,14,"Mcclure, Ward and Lee",88,Michael Evans,3,Legal,2024-06-25,4270.97,USD,ACH,Respond watch space provide off.
INV-001409,5,"Guzman, Hoffman and Baldwin",56,Victoria Garcia,6,Legal,2024-09-09,625.58,USD,Check,Radio itself spend cup anyone management.
INV-001410,1,"Rodriguez, Figueroa and Sanchez",9,April Frost,3,Operations,2024-01-21,9771.9,USD,Wire,Wrong instead buy.
INV-001411,29,"Ross, Robinson and Bright",70,Joyce Solis,2,Marketing,2024-09-02,3587.54,USD,ACH,Over option door again.
INV-001412,3,"Mcclain, Miller and Henderson",52,Sharon Cochran,7,Finance,2024-07-28,6911.74,USD,Check,Popular task write.
INV-001413,10,Abbott-Munoz,81,William Baker,4,Sales,2024-07-16,800.0,USD,Credit Card,Expect success idea time truth although population.
INV-001414,28,"Hoffman, Baker and Richards",28,Connor West,1,Finance,2024-12-04,7915.84,USD,Check,Like stop indeed feeling.
INV-001415,10,Abbott-Munoz,71,Daniel Baker,2,Marketing,2024-01-27,2716.19,USD,Check,Send hundred news finish partner hotel.
INV-001416,39,Harrell LLC,86,Richard Aguirre,3,Engineering,2024-08-09,7240.05,USD,Credit Card,Management political treat successful visit bill difference.
INV-001417,21,Gray-Mayo,28,Christine Wright,4,Engineering,2024-11-07,7063.18,USD,Wire,Catch year technology.
INV-001418,41,Ryan PLC,77,Tracy House,5,Sales,2024-11-18,1594.44,USD,Wire,Difficult because right speech staff Mr.
INV-001419,47,Anderson Group,9,Crystal Robinson,4,Sales,2024-12-18,3739.81,USD,Check,Various test employee.
INV-001420,16,Galloway-Wyatt,82,Richard Rodriguez,7,Sales,2024-06-16,2102.47,USD,Wire,Book water avoid.
INV-001421,37,Smith-Bowen,30,Cheyenne Horton,5,HR,2024-12-23,1700.0,USD,ACH,Reach social here recognize understand on.
INV-001422,16,Galloway-Wyatt,50,Victoria Larson,2,HR,2024-08-28,4890.99,USD,Wire,Call technology send thousand.
INV-001423,6,"Gardner, Robinson and Lawrence",35,Brent Jordan,4,Finance,2024-08-24,5297.06,USD,ACH,Pm property miss drive long majority.
INV-001424,50,"Harris, Collins and Carney",29,Dustin Jordan,1,Sales,2024-03-14,2769.34,USD,Wire,Focus room difficult enough fast.
INV-001425,40,"Romero, Gonzalez and Brooks",41,Jason Powell,5,Marketing,2024-03-15,4830.71,USD,ACH,Good structure drug positive.
INV-001426,39,Harrell LLC,65,Shirley Suarez,2,Legal,2024-05-31,6054.76,USD,Check,Reason avoid manager defense provide.
INV-001427,28,"Hoffman, Baker and Richards",4,Daniel Kennedy,6,Legal,2024-01-06,7009.45,USD,Check,Stand could bit decade opportunity month teach.
INV-001428,6,"Gardner, Robinson and Lawrence",57,Stephanie Salazar,3,Engineering,2024-03-16,3692.63,USD,Wire,Remain pretty summer black candidate.
INV-001429,30,"Snyder, Campos and Callahan",42,Crystal Robinson,1,Engineering,2024-12-27,2766.74,USD,Wire,History laugh per data hundred attention.
INV-001430,36,Rodriguez-Graham,81,Marc Moore,6,Sales,2024-03-13,4776.24,USD,Check,Clearly film thank possible challenge then.
INV-001431,12,Dudley Group,6,Diana May,1,Operations,2024-01-18,3272.84,USD,ACH,Drive thus cost agreement.
INV-001432,32,Carlson-Cruz,12,Victoria Larson,3,Sales,2024-02-04,900.0,USD,Wire,Laugh enter until base issue character maybe.
INV-001433,6,"Gardner, Robinson and Lawrence",83,Sandra Aguilar,6,Marketing,2024-02-05,4132.29,USD,Credit Card,Free kid have any him up create.
INV-001434,14,"Mcclure, Ward and Lee",8,Mary Marshall,6,HR,2024-02-29,4490.5,USD,Credit Card,Idea order morning management item.
INV-001435,4,Davis and Sons,20,Carol Tucker,5,Sales,2024-12-23,1200.0,USD,Wire,Position where detail.
INV-001436,25,"Walter, Edwards and Rios",4,Jose Schultz,6,Operations,2024-12-09,7562.07,USD,Check,Time offer draw.
INV-001437,36,Rodriguez-Graham,1,John Whitehead,6,Engineering,2024-04-12,688.94,USD,Wire,Big difficult per respond hot big safe.
INV-001438,33,"Ferrell, Rice and Maddox",80,Shirley Suarez,3,HR,2024-03-25,80.76,USD,Wire,Manager commercial data PM relationship.
INV-001439,33,"Ferrell, Rice and Maddox",34,Sandra Aguilar,1,Operations,2024-04-13,3890.31,USD,Wire,Safe behind me red live.
INV-001440,29,"Ross, Robinson and Bright",27,Lauren Daniels,1,Engineering,2024-11-04,297.89,USD,Check,System reach color race coach.
INV-001441,7,Blake and Sons,89,Robert Potter,2,HR,2024-04-15,7430.71,USD,Wire,Tonight center actually listen free concern.
INV-001442,24,Morales-Jones,33,Megan Young,5,Engineering,2024-11-27,4643.16,USD,Wire,Thing color set act goal.
INV-001443,1,"Rodriguez, Figueroa and Sanchez",50,Patricia Rodriguez,3,Finance,2024-04-02,2172.07,USD,Check,On major easy body standard note wrong.
INV-001444,39,Harrell LLC,86,Mike Allen,1,HR,2024-09-08,7541.05,USD,Credit Card,Moment cold chair behind fight.
INV-001445,1,"Rodriguez, Figueroa and Sanchez",39,Sharon Cherry,4,Operations,2024-01-06,8528.29,USD,ACH,Laugh same wrong either main hair.
INV-001446,7,Blake and Sons,48,John Daniel,3,Finance,2024-04-20,544.84,USD,Credit Card,Still feeling free.
INV-001447,20,"Reid, Ferguson and Sanchez",27,Amber Kidd,6,Operations,2024-03-02,7706.73,USD,Credit Card,Simple tax total other both rate rock.
INV-001448,31,Burton Ltd,89,Kenneth Scott,3,Sales,2024-01-14,1754.07,USD,Credit Card,Challenge improve detail.
INV-001449,45,"Arroyo, Miller and Tucker",87,Jessica Smith,1,Engineering,2024-02-02,5636.67,USD,Check,Ground all officer receive.
INV-001450,28,"Hoffman, Baker and Richards",99,Daniel Baker,6,Sales,2024-07-30,4500.0,USD,Check,Grow season create western police whole.
INV-001451,13,Arnold Ltd,89,Sierra Johnson,7,Engineering,2024-01-13,8021.39,USD,Credit Card,Quickly tonight last when money enter quickly thousand.
INV-001452,37,Smith-Bowen,92,Joyce Solis,1,Sales,2024-08-10,8355.57,USD,Wire,Operation war everybody course often reduce.
INV-001453,6,"Gardner, Robinson and Lawrence",48,Patricia Rodriguez,5,HR,2024-08-21,5984.51,USD,ACH,But somebody note society get body across until.
INV-001454,21,Gray-Mayo,45,Kathy Rivas,3,Marketing,2024-06-26,7354.6,USD,Check,Letter change whom perhaps.
INV-001455,44,Allen-Allen,46,Mary Marshall,4,Finance,2024-07-03,1300.0,USD,ACH,Field explain son administration.
INV-001456,3,"Mcclain, Miller and Henderson",96,Jordan Henderson,7,Legal,2024-11-16,3441.1,USD,ACH,Design stay but.
INV-001457,14,"Mcclure, Ward and Lee",70,Michael Lewis,5,Engineering,2024-01-27,8248.61,USD,Credit Card,Figure involve produce a edge go exist.
INV-001458,17,James Group,43,Julia Torres,1,Sales,2024-12-06,9345.71,USD,Wire,Program shoulder choice beat establish you culture.
INV-001459,36,Rodriguez-Graham,96,Rebecca Valencia,6,Legal,2024-09-24,9369.91,USD,Credit Card,Truth fact allow usually eat question hit human.
INV-001460,15,Williams and Sons,92,Jessica Holmes,7,HR,2024-08-20,6408.29,USD,Credit Card,Throw turn others community.
INV-001461,32,Carlson-Cruz,39,Angela Lopez,5,Operations,2024-02-06,1452.11,USD,Credit Card,Quickly follow official raise current career.
INV-001462,13,Arnold Ltd,88,John Daniel,1,Sales,2024-01-16,244.82,USD,Check,Current figure father until leave contain site.
INV-001463,8,"Henderson, Ramirez and Lewis",48,Angela Lopez,3,Finance,2024-07-02,3000.0,USD,Check,Benefit money reason mean rate group.
INV-001464,41,Ryan PLC,45,Mark Perez,3,Operations,2024-01-22,6151.88,USD,Check,Into inside improve agree next whatever.
INV-001465,25,"Walter, Edwards and Rios",88,Julia Torres,1,Finance,2024-02-20,7531.65,USD,Credit Card,Because cell trade skill oil health.
INV-001466,32,Carlson-Cruz,93,David Douglas Jr.,6,Engineering,2024-02-14,7592.9,USD,Check,Myself not fall sense hotel idea accept space.
INV-001467,25,"Walter, Edwards and Rios",71,Stephanie Manning,6,Legal,2024-05-03,7493.03,USD,Check,Least approach area stop practice four best.
INV-001468,14,"Mcclure, Ward and Lee",4,Garrett Lin,4,Engineering,2024-01-13,6141.04,USD,ACH,Not real ten building once.
INV-001469,30,"Snyder, Campos and Callahan",7,Michael Evans,5,Engineering,2024-10-16,2754.66,USD,Check,School apply day century science manager difference.
INV-001470,12,Dudley Group,88,William Baker,7,Engineering,2024-05-30,3000.0,USD,ACH,Feeling financial writer according.
INV-001471,31,Burton Ltd,23,Kathy Rivas,4,Engineering,2024-01-03,4867.61,USD,Wire,Perhaps customer attack check they mind easy.
INV-001472,12,Dudley Group,90,Jessica Callahan,1,Marketing,2024-12-15,2241.99,USD,ACH,Listen strategy kitchen argue.
INV-001473,9,Garcia-James,90,Marc Moore,1,Operations,2024-11-05,7406.16,USD,Wire,Feel low contain dog.
INV-001474,41,Ryan PLC,55,Brent Jordan,1,Engineering,2024-08-02,5439.41,USD,Wire,Employee partner keep probably but chair against.
INV-001475,43,Rodriguez LLC,18,Amber Kidd,1,Marketing,2024-07-24,3582.85,USD,Credit Card,Stand price color score.
INV-001476,37,Smith-Bowen,34,Shannon Walker,1,Legal,2024-04-10,1876.04,USD,ACH,Customer lose face beyond open happen every.
INV-001477,38,"Baker, Mason and White",2,Deborah Figueroa,1,HR,2024-01-14,800.0,USD,Credit Card,Recently blue indicate interesting agreement lead.
INV-001478,8,"Henderson, Ramirez and Lewis",32,Shannon Walker,7,Marketing,2024-05-16,4400.0,USD,ACH,Hope oil alone practice price know traditional.
INV-001479,43,Rodriguez LLC,81,Jeffrey Chandler,7,Legal,2024-09-02,4752.85,USD,Credit Card,While life rich everybody word group.
INV-001480,10,Abbott-Munoz,10,April Frost,2,Marketing,2024-09-18,6674.15,USD,Check,Decision total modern message company charge pretty.
INV-001481,41,Ryan PLC,6,Brian Rodriguez,7,Finance,2024-04-25,3623.61,USD,Credit Card,Fund resource skill everything several field hour.
INV-001482,13,Arnold Ltd,96,Tracy House,4,HR,2024-07-10,6719.84,USD,Check,Heavy line probably office until simple moment.
INV-001483,42,George Group,99,John Daniel,4,HR,2024-11-21,8719.99,USD,Credit Card,Recently open oil once.
INV-001484,27,Baker and Sons,6,Deborah Figueroa,3,Finance,2024-02-13,672.68,USD,Wire,Attack ahead run discuss professor material.
INV-001485,30,"Snyder, Campos and Callahan",40,Richard Rodriguez,5,Finance,2024-06-23,6505.17,USD,Check,Food discuss sign true somebody black thing.
INV-001486,49,Hickman Ltd,77,Rebecca Jackson,7,HR,2024-12-18,8712.88,USD,ACH,Sense information ask partner boy suggest.
INV-001487,31,Burton Ltd,81,Brent Jordan,3,Operations,2024-12-20,3377.38,USD,Wire,Kid hear piece ahead.
INV-001488,18,"Flowers, Martin and Kelly",31,April Frost,2,Sales,2024-10-31,8748.77,USD,Wire,Fly recognize help writer.
